gID	S1	S2	S3	S4	S5
K06836	0.089947	0.074275	0.153500	0.079876	0.111576
K06837	0.011243	0.000000	0.011808	0.000000	0.000000
K10428	0.258598	0.326811	0.755695	0.346127	0.357042
K09823	0.033730	0.044565	0.082654	0.053250	0.000000
K09820	0.078704	0.029710	0.023615	0.000000	0.044630
K10939	0.033730	0.059420	0.118077	0.000000	0.089261
K10424	1.248014	1.218115	3.813896	1.437760	2.588558
K10425	0.011243	0.000000	0.000000	0.026625	0.000000
K10426	6.093907	9.566658	6.435212	9.238936	8.435128
K10427	2.214944	5.496372	8.194563	5.671163	16.981831
K06838	3.204360	0.237681	0.307001	0.133126	0.200836
K10421	1.113094	0.490217	0.897387	1.251383	0.870291
K10422	0.416005	0.341666	0.791118	0.452628	1.071127
K09829	0.000000	0.000000	0.000000	0.026625	0.000000
K11339	95.287562	709.433044	178.178611	183.474089	286.325727
K11338	35.281695	59.895597	42.141780	28.781815	49.718161
K00169	4.249994	3.164128	6.694982	2.449516	4.195249
K00164	27.130252	122.569090	53.642507	28.382438	45.991530
K00166	6.296287	51.903576	11.984844	8.360305	14.326328
K00167	17.303547	36.662285	24.937921	18.344746	37.623348
K00161	47.896757	92.145930	48.234568	20.102008	76.942647
K00162	43.230758	67.456822	38.989117	23.456780	52.886912
K00163	10.602498	11.854337	20.639908	7.774551	14.304013
K10688	20.496664	31.240189	15.775124	10.064317	10.443492
K10689	4.710972	18.345998	7.061021	8.999310	8.211976
K10680	0.933200	1.114129	2.408776	1.863762	2.231515
K10683	0.460978	0.237681	2.963740	2.076764	6.404449
K10684	4.677242	9.224992	8.596026	6.336792	11.046001
K10685	7.994036	19.757228	13.012116	10.303943	11.916292
K10686	29.322709	38.845979	34.360488	239.120707	28.474135
K10687	0.033730	0.014855	0.082654	0.106501	0.000000
K14301	11.063476	25.550701	9.068335	11.502076	11.090631
K14300	0.000000	0.014855	0.011808	0.000000	0.000000
K14303	0.000000	0.000000	0.011808	0.000000	0.000000
K14302	0.146164	0.133696	0.247962	0.106501	0.312412
K14305	0.011243	0.089130	0.047231	0.000000	0.066945
K14304	0.247354	0.297101	0.436886	0.292877	0.379358
K14306	18.697725	38.147791	21.761642	47.366188	19.101771
K14309	13.953022	30.304320	10.485262	10.197442	10.131079
K14308	7.162027	6.996733	1.062695	0.532504	1.249649
K04083	14.335297	4.902169	10.945764	12.646959	8.680594
K04082	6.790996	4.991300	16.542626	6.017290	6.761491
K04080	0.044973	0.029710	0.082654	0.159751	0.022315
K04087	0.044973	0.000000	0.035423	0.133126	0.022315
K04085	0.000000	0.000000	0.023615	0.000000	0.000000
K04084	0.044973	0.074275	0.059039	0.000000	0.000000
K04088	0.022487	0.014855	0.023615	0.026625	0.022315
K15894	0.044973	0.059420	0.200731	0.053250	0.044630
K00643	0.224867	0.222826	0.212539	0.479253	0.312412
K01569	0.742062	0.549637	1.098119	0.798755	0.624824
K01568	0.528438	0.282246	0.342424	0.159751	0.290097
K01563	0.843253	0.401087	1.712121	1.118257	1.115758
K01562	0.505952	1.218115	4.262590	0.772130	3.748946
K01567	2.383594	1.693477	3.601357	7.801177	2.878655
K01565	0.157407	0.118840	0.106270	0.159751	0.200836
K05022	0.000000	0.000000	0.000000	0.000000	0.022315
K02031	0.978173	0.876448	1.735736	1.278008	1.919103
K05020	0.101190	0.014855	0.035423	0.053250	0.000000
K05021	0.044973	0.014855	0.011808	0.053250	0.044630
K05026	0.134920	0.074275	0.094462	0.026625	0.044630
K02035	0.876983	1.203260	2.196237	1.517635	2.164570
K02036	4.013883	4.352532	9.139181	4.473030	9.059952
K13304	0.134920	0.103985	0.247962	0.213001	0.245467
K13305	0.000000	0.000000	0.011808	0.000000	0.000000
K18134	0.314814	0.311956	0.377847	0.426003	0.513249
K13652	0.067460	0.089130	0.259770	0.452628	0.379358
K13653	0.044973	0.044565	0.141693	0.133126	0.089261
K13303	2.102510	2.510505	3.518703	0.958506	2.878655
K15430	14.886222	13.577524	13.094770	8.599932	8.591334
K15433	0.652115	0.519927	0.602194	0.878631	1.227333
K15434	0.067460	0.044565	0.070846	0.000000	0.089261
K15436	21.688461	21.168459	30.770938	17.892118	26.287250
K15437	15.684501	10.844193	15.019430	13.419089	14.013916
K02056	1.068120	8.853615	1.251619	0.745505	1.071127
K02057	0.000000	0.000000	0.000000	0.000000	0.000000
K15895	0.382275	0.178261	0.118077	0.000000	0.111576
K12309	1.180554	0.802173	1.405120	1.224758	1.606691
K12308	0.775793	0.817028	2.550469	0.852006	2.410037
K12303	0.550925	0.089130	0.141693	0.053250	0.089261
K12302	0.224867	0.163406	0.153500	0.026625	0.602509
K12301	0.438491	0.876448	2.562277	1.278008	3.213382
K12300	0.000000	0.000000	0.011808	0.000000	0.022315
K12307	14.582651	55.052848	17.829669	13.179462	17.740547
K12306	0.730819	0.430797	0.861964	0.958506	0.669455
K12305	0.236111	0.386232	0.366040	0.213001	0.111576
K12304	6.802239	79.875651	10.201877	21.939145	17.160353
K11658	0.191137	0.133696	0.401463	0.399378	0.312412
K03072	0.146164	0.118840	0.153500	0.186376	0.557879
K03071	0.044973	0.000000	0.011808	0.026625	0.000000
K03070	19.451030	16.548536	47.467065	76.121379	36.775372
K03076	3.406741	2.837316	8.950258	8.520056	6.605285
K03074	0.022487	0.029710	0.082654	0.000000	0.156206
K11650	0.022487	0.000000	0.047231	0.026625	0.022315
K11651	0.112434	0.059420	0.106270	0.079876	0.089261
K11652	2.563488	2.005433	6.883905	5.777663	5.288691
K16681	0.258598	0.148551	0.247962	0.292877	0.513249
K08960	0.067460	0.267391	0.153500	0.159751	0.200836
K16687	0.089947	0.103985	0.377847	0.106501	0.178521
K11657	2.035050	1.812317	4.120897	1.091632	3.882837
K13878	0.337301	0.519927	1.924660	0.772130	1.338909
K13879	0.191137	0.148551	0.129885	0.106501	0.223152
K13872	0.067460	0.074275	0.177116	0.079876	0.200836
K13871	0.033730	0.000000	0.000000	0.026625	0.022315
K09615	0.584655	0.267391	0.224347	0.266252	0.290097
K06642	0.944443	1.797462	1.971891	2.422891	2.633188
K09617	0.078704	0.044565	0.082654	0.079876	0.066945
K09616	0.011243	0.000000	0.000000	0.053250	0.000000
K06131	0.033730	0.044565	0.141693	0.133126	0.200836
K09610	0.000000	0.000000	0.000000	0.000000	0.000000
K09613	6.734779	18.479693	9.764991	8.653182	10.666643
K06644	0.618385	0.757608	0.484117	0.266252	0.937236
K16013	0.011243	0.000000	0.023615	0.026625	0.022315
K04861	0.101190	0.222826	0.259770	0.931881	0.803346
K04860	0.393518	0.401087	1.015465	0.372752	0.825661
K16012	0.247354	0.133696	0.425078	0.479253	1.093442
K06252	3.001980	4.634778	5.620478	3.274897	9.439310
K09974	0.022487	0.000000	0.000000	0.000000	0.022315
K02913	9.568108	5.882603	8.194563	5.697788	11.157576
K11434	53.046220	76.102466	46.841256	28.302562	37.891130
K11436	0.044973	0.044565	0.129885	0.000000	0.022315
K11437	0.618385	0.519927	1.109926	0.745505	0.825661
K11430	6.037690	5.778618	13.637925	14.989974	17.383504
K11431	0.224867	0.118840	0.165308	0.106501	0.223152
K16353	0.224867	0.252536	0.283385	0.213001	0.357042
K07511	5.576712	55.112268	7.899370	7.561550	10.912110
K07512	1.056877	2.421375	1.204388	1.171508	1.762897
K07513	22.779068	25.922078	28.126007	16.321233	23.230074
K11438	12.963606	10.027165	16.778781	10.037691	14.304013
K07515	20.946399	8.229703	8.100101	9.957816	25.350014
K07516	2.406081	2.777896	3.377010	1.996888	1.785212
K10213	0.000000	0.014855	0.094462	0.000000	0.000000
K10744	0.067460	0.089130	0.224347	0.079876	0.111576
K10747	13.210960	33.691273	25.575538	22.950902	23.453226
K10746	6.498668	9.447817	8.962065	8.573307	11.291467
K10740	0.899470	3.936591	2.101776	4.552905	2.744764
K10215	0.607142	0.252536	0.673040	0.585754	0.312412
K10214	0.078704	0.074275	0.118077	0.106501	0.089261
K01912	0.078704	0.029710	0.106270	0.026625	0.133891
K01913	1.990077	1.188405	1.334273	0.931881	0.981867
K01911	20.687801	39.276776	17.321937	23.030777	27.291432
K01916	1.045633	1.188405	2.172622	3.195021	3.503479
K01917	0.146164	0.222826	0.271578	0.266252	0.379358
K01914	287.470487	4.293112	7.025598	1.917013	4.842388
K01915	679.751671	491.999548	798.190584	341.680885	356.752350
K01918	5.228167	5.942024	4.392475	3.727525	4.284509
K01919	0.224867	0.133696	0.082654	0.266252	0.223152
K07775	0.044973	0.000000	0.118077	0.159751	0.178521
K07776	0.348544	0.534782	0.684848	0.639004	1.004182
K07771	0.011243	0.014855	0.023615	0.026625	0.022315
K07773	0.033730	0.014855	0.000000	0.026625	0.022315
K07779	0.011243	0.000000	0.023615	0.000000	0.000000
K04344	0.044973	0.014855	0.059039	0.053250	0.022315
K04345	76.477404	387.286238	158.258974	210.365517	211.569965
K13106	2.912033	6.773907	8.395294	7.268673	10.108764
K11594	179.039426	135.389006	335.374889	207.383497	339.123379
K02916	0.809523	0.460507	1.759351	0.452628	0.624824
K05611	0.033730	0.000000	0.023615	0.000000	0.000000
K02930	914.839297	341.384107	656.533275	352.836834	415.954451
K02933	5.374331	1.039854	2.196237	2.236515	1.472800
K05612	0.011243	0.014855	0.000000	0.053250	0.022315
K02935	27.973505	31.329319	75.746573	26.066047	47.151918
K05614	0.000000	0.000000	0.153500	0.106501	0.111576
K02937	534.847117	245.494702	613.612185	402.492787	381.187442
K05616	0.056217	0.103985	0.495925	0.559129	0.334727
K05619	0.618385	1.455796	6.824867	1.757262	6.203613
K02938	1006.349086	405.186584	1004.341701	594.833060	649.482526
K17758	0.236111	0.178261	0.212539	0.186376	0.044630
K17973	15.246010	11.453250	10.721417	9.105810	8.814485
K17972	6.026446	23.337297	5.242631	4.473030	5.467212
K17971	0.011243	0.044565	0.000000	0.026625	0.000000
K17970	0.078704	0.163406	1.310658	0.772130	0.669455
K04999	0.011243	0.029710	0.035423	0.026625	0.022315
K00207	1.866399	2.198549	11.642419	7.641426	7.029273
K00200	0.000000	0.000000	0.000000	0.000000	0.000000
K00202	0.000000	0.000000	0.000000	0.000000	0.000000
K00208	61.287611	32.695984	61.766224	324.853774	37.824184
K04520	0.044973	0.089130	0.106270	0.079876	0.066945
K04521	0.067460	0.222826	0.708464	0.079876	0.446303
K01002	0.123677	0.326811	0.165308	0.213001	0.200836
K01003	0.011243	0.000000	0.047231	0.026625	0.089261
K01004	0.033730	0.029710	0.011808	0.000000	0.066945
K01005	0.371031	0.222826	0.519540	0.346127	0.334727
K01006	13.537018	11.958322	64.387539	13.046336	42.421106
K04527	0.033730	0.029710	0.035423	0.079876	0.022315
K01008	12.064136	24.852513	9.139181	9.398687	11.202207
K09588	0.101190	0.074275	0.236155	0.585754	0.290097
K09585	0.528438	0.891304	0.885580	1.917013	1.718267
K09584	67.167893	76.696669	95.985018	56.578499	147.168434
K09587	0.033730	0.029710	0.047231	0.000000	0.044630
K09586	4.272481	6.001444	9.032912	4.899032	19.034825
K09581	0.022487	0.103985	0.070846	0.079876	0.022315
K09580	13.379610	20.410851	20.970524	24.175660	30.437869
K09583	0.101190	0.103985	0.118077	0.026625	0.156206
K09582	0.224867	0.163406	0.224347	0.159751	0.223152
K14442	6.431208	8.511949	11.099264	5.964039	8.100401
K14443	0.371031	0.356521	1.688505	0.585754	6.649916
K14440	3.451715	3.877170	7.403445	4.020402	6.092037
K14441	1.787696	0.713043	2.857470	1.278008	2.387721
K08199	0.078704	0.029710	0.082654	0.000000	0.066945
K14445	2.428568	3.060142	3.813896	2.103389	3.458849
K08194	0.179894	0.089130	0.212539	0.079876	0.133891
K08191	0.258598	0.148551	0.224347	0.159751	0.200836
K08190	0.168651	0.000000	0.082654	0.133126	0.089261
K08193	1.461638	1.767752	1.960083	1.677386	1.852158
K15710	6.802239	14.676798	13.992157	10.996198	12.652692
K09634	0.292328	1.143840	2.184430	0.665629	1.428170
K06113	0.123677	0.207971	0.389655	1.065007	0.334727
K10799	0.326058	0.519927	0.236155	0.319502	0.423988
K09631	0.123677	0.103985	0.236155	0.186376	0.267782
K09630	0.112434	0.252536	0.283385	0.159751	0.334727
K12848	6.757265	15.092740	7.368022	5.830914	9.305419
K12849	5.250654	12.181148	7.379830	4.579530	6.962328
K12844	13.829345	32.785115	29.472088	11.315700	17.115722
K12845	117.571921	37.553589	126.956688	32.243088	54.292767
K12846	3.417985	6.239125	4.758514	2.689143	4.418400
K12847	14.267837	36.647430	18.242939	9.105810	15.709868
K12840	4.407401	5.050720	7.769485	4.366529	5.645734
K12841	0.179894	0.059420	0.118077	0.133126	0.044630
K12842	19.630924	37.375328	22.387452	19.329878	22.917662
K12843	19.451030	45.857567	22.977838	16.986862	20.953929
K03518	1.472881	1.470651	2.396969	2.769018	1.383539
K03519	0.022487	0.029710	0.035423	0.026625	0.044630
K03514	9.669298	16.147449	12.575230	8.653182	10.889795
K03515	4.216264	18.598534	5.407939	6.656294	5.734994
K03517	47.626916	9.224992	49.923073	25.427043	44.340209
K03510	132.053382	139.310742	143.204121	89.433967	171.826678
K03511	4.879623	10.235136	3.991012	3.487898	7.564837
K03512	1.214284	1.396376	2.231661	1.996888	2.253830
K12180	3.968910	10.175715	7.757677	5.564662	6.984643
K12182	1.731479	1.426086	2.633123	1.491010	2.499297
K02209	18.641508	29.115915	27.122350	21.566393	23.988789
K02207	0.000000	0.000000	0.000000	0.000000	0.000000
K02206	0.888226	1.247825	1.334273	1.091632	1.026497
K02204	0.078704	0.089130	0.129885	0.106501	0.156206
K02202	9.444431	7.977167	8.241794	5.404911	6.694546
K02201	0.888226	0.430797	1.653082	1.411134	1.517430
K12184	4.486105	10.621367	7.061021	9.451938	13.322146
K04982	0.168651	0.222826	0.495925	0.346127	0.290097
K04983	0.112434	0.148551	0.118077	0.106501	0.223152
K04980	0.022487	0.059420	0.047231	0.053250	0.000000
K17743	1.113094	1.307245	2.892893	1.065007	2.052994
K04986	4.193777	5.451807	18.337401	7.002421	13.478352
K04984	0.112434	0.059420	0.200731	0.000000	0.089261
K04985	0.247354	0.297101	0.377847	0.346127	0.312412
K13710	0.000000	0.014855	0.000000	0.000000	0.022315
K16167	0.416005	0.341666	1.676697	1.837137	2.387721
K06614	0.056217	0.014855	0.059039	0.000000	0.000000
K07189	0.022487	0.000000	0.011808	0.026625	0.066945
K07188	0.371031	0.133696	0.519540	0.213001	0.267782
K07183	0.236111	0.148551	0.318809	0.319502	0.513249
K07182	1.495368	2.139128	1.995506	0.985132	2.767079
K07181	0.000000	0.000000	0.023615	0.000000	0.022315
K07180	0.236111	0.118840	0.543155	0.319502	0.490933
K07185	1.439151	1.470651	3.223510	4.393154	3.793576
K06585	0.483465	0.638768	1.452351	0.958506	0.758715
K06587	0.044973	0.059420	0.035423	0.079876	0.022315
K06580	6.161367	5.243836	8.442525	6.070540	8.100401
K09710	1.686506	0.222826	2.432392	1.171508	2.476982
K08752	0.022487	0.014855	0.047231	0.000000	0.066945
K09800	0.000000	0.000000	0.011808	0.000000	0.000000
K02644	0.112434	0.148551	0.035423	0.026625	0.111576
K09806	0.011243	0.000000	0.011808	0.000000	0.000000
K09807	0.483465	17.424984	1.428735	1.437760	2.878655
K09808	0.022487	0.000000	0.035423	0.000000	0.022315
K10914	0.494708	0.505072	0.684848	0.346127	1.718267
K11358	0.494708	0.178261	0.165308	0.426003	0.156206
K11350	0.000000	0.044565	0.094462	0.000000	0.044630
K11353	26.703004	47.001406	12.527999	16.161482	18.967880
K11352	0.494708	0.742753	3.081817	0.931881	2.052994
K11355	0.022487	0.044565	0.165308	0.266252	0.022315
K11356	0.101190	0.133696	0.259770	0.159751	0.312412
K14328	1.101850	0.713043	1.688505	0.665629	1.004182
K14320	0.056217	0.059420	0.059039	0.079876	0.133891
K14327	28.277076	64.262984	21.135833	18.610998	24.144995
K14326	131.862245	88.268760	164.658763	65.071930	107.938395
K14325	5.767849	7.115573	8.950258	4.952283	5.824255
K14324	1.888886	2.005433	2.396969	0.798755	1.673636
K04069	0.022487	0.044565	0.082654	0.053250	0.111576
K04066	0.112434	0.178261	0.295193	0.505878	0.267782
K04063	0.011243	0.014855	0.035423	0.000000	0.000000
K10004	0.044973	0.029710	0.094462	0.026625	0.111576
K10001	0.000000	0.059420	0.011808	0.000000	0.022315
K15180	0.011243	0.014855	0.082654	0.053250	0.066945
K15181	8.893506	10.859048	7.675023	7.481674	9.238473
K15186	0.033730	0.044565	0.000000	0.053250	0.022315
K15639	0.730819	0.326811	0.307001	0.399378	0.446303
K15188	1.517855	2.777896	4.014627	2.822269	6.225928
K15189	0.000000	0.044565	0.000000	0.000000	0.000000
K15634	15.695745	12.047453	11.465304	9.372062	10.845164
K15633	2.046293	2.272824	5.514209	3.115146	4.195249
K15630	0.674602	1.128984	6.470635	2.343015	8.658279
K01733	76.736001	48.754303	118.337047	62.595789	62.527059
K14859	69.472784	25.773527	55.673436	11.076073	32.870220
K14589	9.579351	11.408685	19.955060	13.791841	21.110135
K14588	0.764549	0.341666	0.566771	0.266252	0.312412
K14855	68.202283	22.891646	97.012291	14.750348	58.510331
K14857	72.373573	16.058319	118.691279	20.528011	55.096113
K14856	105.406595	40.004673	113.129839	23.084028	59.179786
K14851	0.101190	0.029710	0.177116	0.026625	0.156206
K14850	25.230123	6.283690	16.672511	5.671163	9.974873
K14852	97.873537	50.967707	86.940299	25.054291	59.380622
K13679	14.391514	15.003609	45.447944	16.480984	32.379287
K13675	0.404761	0.371376	0.743887	0.639004	0.379358
K13676	0.292328	0.207971	0.708464	0.479253	0.468618
K11987	2.608462	2.540215	1.723928	3.195021	1.852158
K15452	24.881578	11.928612	16.235626	6.603044	10.421176
K15981	0.000000	0.014855	0.011808	0.026625	0.000000
K15982	0.326058	1.396376	0.743887	0.159751	0.490933
K15983	0.056217	0.059420	0.047231	0.053250	0.111576
K15456	7.870359	11.200714	6.600520	4.872407	3.704315
K15986	6.307531	13.265568	11.323611	11.874829	11.581564
K15455	9.714272	6.075719	13.661541	5.671163	9.327734
K13581	0.000000	0.000000	0.011808	0.000000	0.044630
K05004	0.067460	0.074275	0.330616	0.133126	0.290097
K05005	0.337301	0.817028	3.247125	2.635892	6.181297
K05007	0.000000	0.000000	0.000000	0.026625	0.000000
K05000	0.191137	0.430797	1.535005	0.745505	0.825661
K05001	0.000000	0.000000	0.011808	0.000000	0.000000
K05002	0.101190	0.133696	0.047231	0.079876	0.200836
K02055	0.000000	0.000000	0.000000	0.000000	0.000000
K02058	0.393518	0.415942	0.295193	0.213001	0.357042
K03891	0.000000	0.000000	0.035423	0.053250	0.022315
K03893	0.224867	0.207971	0.673040	0.213001	0.580194
K03892	0.000000	0.014855	0.000000	0.000000	0.000000
K03899	4.081343	10.606512	4.605014	2.955395	5.110170
K02422	0.000000	0.014855	0.047231	0.053250	0.022315
K09611	9.972869	16.771361	6.765828	6.123791	6.382134
K08110	0.000000	0.014855	0.118077	0.292877	0.066945
K13856	0.056217	0.059420	0.106270	0.106501	0.044630
K03099	0.078704	0.044565	0.177116	0.053250	0.267782
K03098	5.857796	7.278979	9.387144	6.816045	6.962328
K03094	87.383473	191.050911	108.926288	83.070550	152.100082
K03097	88.586513	84.941226	129.861389	162.706451	198.783382
K13858	3.777772	3.639489	2.172622	0.905256	1.562061
K13859	0.146164	0.103985	0.377847	0.239627	0.624824
K03092	0.179894	0.059420	0.059039	0.106501	0.044630
K09637	0.101190	0.118840	0.141693	0.079876	0.178521
K09636	0.224867	0.148551	0.177116	0.159751	0.156206
K06115	0.168651	0.505072	0.519540	0.612379	0.959552
K06114	0.067460	0.148551	0.153500	0.292877	0.044630
K09633	0.933200	0.356521	1.027272	0.266252	0.557879
K09632	0.640872	0.698188	3.306164	1.224758	1.740582
K06111	0.000000	0.000000	0.011808	0.000000	0.000000
K06110	0.000000	0.000000	0.000000	0.000000	0.000000
K02429	0.202381	0.341666	0.283385	0.239627	0.178521
K06119	21.227483	65.659360	14.440851	34.266602	25.238438
K09638	0.146164	0.148551	0.283385	0.505878	0.423988
K12181	0.528438	0.742753	0.802925	0.532504	0.602509
K17352	0.033730	0.000000	0.000000	0.079876	0.022315
K12183	21.958302	35.860112	21.891527	11.954704	22.225892
K17350	0.000000	0.000000	0.011808	0.026625	0.022315
K12185	3.620365	19.341287	4.734899	6.816045	5.935831
K17356	0.089947	0.044565	0.011808	0.026625	0.022315
K12189	7.330677	27.036207	7.946601	11.555326	12.451855
K12188	10.782392	7.843471	16.896858	7.694676	8.569019
K05715	0.044973	0.014855	0.000000	0.026625	0.000000
K05864	8.443771	17.840926	9.398951	8.173929	10.956740
K05710	0.067460	0.430797	0.436886	0.106501	0.736400
K05863	1515.561319	645.912813	1076.250763	787.306458	1030.402187
K05712	0.966930	0.742753	1.027272	0.772130	0.937236
K04849	0.213624	0.297101	0.295193	0.266252	0.290097
K04844	0.134920	0.267391	0.956426	0.399378	0.781030
K04843	0.202381	0.282246	0.602194	0.346127	0.267782
K04842	0.247354	0.193116	0.318809	0.106501	0.267782
K04840	0.078704	0.029710	0.106270	0.079876	0.223152
K11984	21.081319	65.065158	35.517645	21.912520	30.326293
K11985	0.056217	0.014855	0.082654	0.106501	0.111576
K11986	2.743382	1.752897	2.739393	1.491010	2.410037
K11631	1.034390	0.846738	1.511389	1.091632	1.584376
K11980	2.496028	2.347099	6.718597	3.408023	6.382134
K11981	1.337961	3.862315	0.850156	1.251383	1.316594
K11982	9.185833	36.246344	11.890382	9.345437	21.310971
K11635	0.000000	0.029710	0.236155	0.079876	0.111576
K11988	0.101190	0.193116	1.003657	1.011757	1.896788
K11989	0.820766	0.445652	1.050888	3.807400	0.981867
K10583	10.208980	90.170207	15.633431	9.105810	21.177080
K10582	11.479481	28.492003	17.121205	18.264871	24.502038
K10581	3.406741	3.297823	8.407102	2.689143	5.868885
K10580	18.630264	30.393450	27.004273	31.630709	45.924585
K10587	9.455674	15.523536	14.122042	10.570195	12.920474
K10586	4.947083	6.313400	8.123717	9.611689	9.997189
K10585	0.955686	1.218115	2.396969	0.985132	1.807527
K10589	19.619681	71.304282	28.019738	31.923586	33.852087
K10588	0.460978	0.564492	0.578579	0.346127	0.736400
K07573	7.892846	6.773907	5.773979	5.404911	7.854934
K07570	0.134920	0.193116	0.802925	0.372752	0.446303
K07571	0.202381	0.148551	0.259770	0.186376	0.245467
K07576	0.056217	0.118840	0.354232	0.213001	0.267782
K07577	0.078704	0.044565	0.047231	0.026625	0.111576
K07574	0.033730	0.000000	0.000000	0.026625	0.000000
K07575	11.097206	14.260856	13.626118	7.934302	11.603880
K07578	0.224867	0.311956	0.318809	0.239627	0.379358
K07579	0.966930	0.252536	0.625810	0.585754	0.535564
K11188	10.287684	12.418829	6.151826	9.132435	4.730812
K18115	0.101190	0.118840	0.307001	0.426003	1.004182
K11187	8.499988	10.769918	26.508349	13.232713	20.440680
K11182	0.258598	0.133696	0.401463	0.346127	0.334727
K10769	2.406081	3.060142	3.518703	3.301522	2.410037
K10768	10.186493	62.554653	28.007930	18.744124	26.510402
K10767	1.439151	1.693477	3.908358	1.464385	2.811709
K10766	0.843253	0.698188	1.558620	1.704011	1.919103
K10765	2.417325	7.873181	3.424241	5.617912	3.570424
K10764	0.281084	0.935869	0.366040	0.319502	0.223152
K10761	0.089947	0.074275	0.259770	0.053250	0.156206
K01938	5.869039	4.917024	14.499890	7.055672	10.755904
K01939	122.586464	38.816269	121.985635	58.255885	69.355495
K01934	12.289004	19.460127	18.006785	10.703321	16.290062
K01935	0.000000	0.000000	0.000000	0.026625	0.000000
K01937	110.679735	35.236200	97.874255	36.742743	70.225786
K01930	2.304891	1.396376	3.022778	4.526280	4.753128
K01931	0.427248	0.252536	1.003657	0.559129	2.476982
K01933	52.551512	15.657232	38.623077	9.292186	22.292838
K08813	0.292328	0.193116	0.448694	0.213001	0.245467
K15781	0.089947	0.029710	0.129885	0.106501	0.089261
K01164	7.623005	6.506516	3.353395	2.050139	2.811709
K00968	0.033730	0.163406	0.047231	0.079876	0.044630
K14960	0.247354	0.178261	0.354232	0.399378	1.004182
K09851	0.011243	0.000000	0.011808	0.000000	0.044630
K01246	1.169310	1.693477	2.290699	1.837137	2.186885
K01247	4.261237	9.224992	5.608671	4.978908	6.783806
K01244	4.598538	29.932944	5.278054	5.404911	8.769855
K01245	59.297534	42.099237	46.227254	51.040463	137.729124
K01243	1.349204	5.110140	0.425078	0.505878	0.669455
K01240	0.494708	0.341666	1.653082	0.878631	1.428170
K01241	0.112434	0.103985	0.188924	0.133126	0.290097
K09035	0.056217	0.014855	0.129885	0.053250	0.066945
K17919	0.056217	0.029710	0.188924	0.079876	0.066945
K17918	0.179894	0.059420	0.247962	0.452628	0.446303
K02919	0.022487	0.000000	0.106270	0.026625	0.066945
K02918	319.885123	131.660386	241.172838	138.530791	160.379004
K08209	0.067460	0.118840	0.271578	0.106501	0.178521
K08205	0.078704	0.059420	0.165308	0.000000	0.133891
K02912	429.429278	166.079558	402.891476	245.457499	251.335567
K17913	2.889546	2.941302	10.685994	4.978908	9.506255
K02910	286.548531	100.880704	297.885354	144.974084	203.915867
K17915	0.000000	0.000000	0.000000	0.000000	0.000000
K17914	2.957006	2.525360	4.144512	3.408023	4.485346
K08203	0.101190	0.103985	0.070846	0.026625	0.066945
K02914	0.056217	0.029710	0.094462	0.106501	0.000000
K00228	151.122138	80.469854	45.011058	108.098215	33.472729
K00227	3.058197	4.322822	10.142838	5.351660	10.800534
K00226	6.509911	3.490939	9.127374	3.860651	4.485346
K00225	47.087234	34.107215	15.043045	11.475451	13.478352
K00224	0.078704	0.089130	0.271578	0.372752	0.066945
K00223	4.778432	12.002888	4.782130	2.183264	4.552291
K00222	14.470217	31.537290	35.246067	29.846822	31.397420
K01799	1.203041	1.366665	3.719434	1.757262	3.458849
K01069	20.429204	43.406482	13.142001	16.028356	10.778219
K08099	0.067460	0.148551	0.177116	0.053250	0.156206
K01790	0.663359	0.490217	1.405120	0.692255	1.829843
K04543	0.000000	0.000000	0.000000	0.000000	0.044630
K01792	68.438394	73.889063	52.568004	199.555695	31.665202
K01061	2.316134	1.931158	5.466978	2.236515	3.347273
K15849	24.375626	21.896357	40.630391	22.125521	35.927396
K04547	0.022487	0.014855	0.011808	0.026625	0.022315
K01796	0.798279	0.831883	2.054545	1.118257	1.584376
K01065	0.607142	0.282246	0.259770	0.452628	0.357042
K05499	0.033730	0.014855	0.047231	0.000000	0.000000
K01070	5.104490	4.337677	8.241794	6.869295	10.532752
K14464	0.224867	0.089130	0.826541	0.825380	1.048812
K14461	0.382275	0.252536	0.460501	0.292877	0.490933
K17478	0.033730	0.029710	0.059039	0.026625	0.044630
K17479	0.011243	0.133696	0.118077	0.026625	0.156206
K18010	0.393518	0.386232	0.909195	0.665629	0.602509
K12111	0.191137	0.178261	0.129885	0.372752	0.290097
K02261	24.949038	22.787660	21.773450	37.834375	15.910704
K02260	4.519835	6.476806	25.906155	27.770059	22.672195
K02263	0.022487	0.000000	0.011808	0.000000	0.000000
K02262	14.863735	5.912313	9.162797	17.199864	8.546704
K02265	0.820766	2.451085	5.100938	1.357884	5.377952
K02264	0.011243	0.000000	0.035423	0.000000	0.044630
K02267	23.352480	38.385472	35.163413	33.387971	36.909263
K02266	27.793611	81.762244	24.926113	48.963699	49.941312
K03797	4.272481	16.132594	5.136362	6.469918	4.083673
K03798	158.857576	354.619964	395.570685	954.539189	463.998975
K03799	0.236111	0.297101	0.460501	0.292877	0.714085
K13119	6.341261	12.879336	12.138344	8.307055	12.875843
K13118	12.738738	22.936211	7.686831	6.230291	6.449079
K13449	1.562828	2.763041	2.515046	1.863762	1.963733
K13448	20.204336	76.562973	10.024761	9.265561	11.403043
K13115	2.900789	5.288401	5.065515	3.674274	7.073903
